,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,ClustTotal,ClustRoomTotal,ClustRoomTypePorp
11514,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3190485,DORM,dorm,18,dorm beds,454,354,0.78
11515,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3773489,DORM,dorm,18,dorm beds,454,354,0.78
11516,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3583328,DORM,dorm,18,dorm beds,454,354,0.78
11517,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3583401,DORM,dorm,18,dorm beds,454,354,0.78
11518,dorm,-106444802,HO'OKIPA MAKAI COTTAGE RENOVATION,-106444802:2077901,BOY'S DORM,boy's dorm,18,dorm beds,454,1,0.0
11519,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:1989685,DORM,dorm,18,dorm beds,454,354,0.78
11520,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3771728,DORM,dorm,18,dorm beds,454,354,0.78
11521,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3189224,DORM,dorm,18,dorm beds,454,354,0.78
11522,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3190560,DORM,dorm,18,dorm beds,454,354,0.78
11523,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3413830,DORM,dorm,18,dorm beds,454,354,0.78
11524,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3584459,DORM,dorm,18,dorm beds,454,354,0.78
11525,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3773492,DORM,dorm,18,dorm beds,454,354,0.78
11526,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3190518,DORM,dorm,18,dorm beds,454,354,0.78
11527,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3580565,DORM,dorm,18,dorm beds,454,354,0.78
11528,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3183804,DORM,dorm,18,dorm beds,454,354,0.78
11529,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3413921,DORM,dorm,18,dorm beds,454,354,0.78
11530,dorm,675607710,TULARE CO. SEQUOIA FIELD PROG.,675607710:3779800,DORM,dorm,18,dorm beds,454,354,0.78
11531,dorm living,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4574583,LIVING ROOM - DORM,living room   dorm,18,dorm beds,454,3,0.01
11532,dorm living,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:3921398,LIVING ROOM (DORM),living room (dorm),18,dorm beds,454,1,0.0
11533,dorm living,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4574587,LIVING ROOM - DORM,living room   dorm,18,dorm beds,454,3,0.01
11534,dorm living,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:4494215,LIVING ROOM - DORM,living room   dorm,18,dorm beds,454,3,0.01
11535,dormitory,740797837,,740797837:4180655,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11536,dormitory,740797837,,740797837:4180658,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11537,dormitory,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3100845,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11538,dormitory,740797837,,740797837:4180794,FEMALE DORMITORY,female dormitory,18,dorm beds,454,3,0.01
11539,dormitory,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3460896,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11540,dormitory,740797837,,740797837:4180522,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11541,dormitory,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3460898,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11542,dormitory,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3100817,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11543,dormitory,740797837,Cheatham County Jail Expansion and Renovation,740797837:4180658,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11544,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:4390971,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11545,dormitory,900551144,,900551144:3460896,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11546,dormitory,570677782,,570677782:4004140,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11547,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:6554847,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11548,dormitory,900551144,,900551144:3100845,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11549,dormitory,740797837,Cheatham County Jail Expansion and Renovation,740797837:4180794,FEMALE DORMITORY,female dormitory,18,dorm beds,454,3,0.01
11550,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:7377242,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11551,dormitory,900551144,,900551144:3100817,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11552,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:6576502,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11553,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:4389846,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11554,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:5849777,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11555,dormitory,570677782,,570677782:4446299,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11556,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:4390428,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11557,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:6553077,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11558,dormitory,740797837,Cheatham County Jail Expansion and Renovation,740797837:4180655,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11559,dormitory,-1588402432,LARIMER COUNTY JAIL,-1588402432:6553901,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11560,dormitory,740797837,Cheatham County Jail Expansion and Renovation,740797837:4180522,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11561,dormitory,900551144,,900551144:3460898,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11562,dormitory,570677782,,570677782:4004140,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11563,dormitory,740797837,,740797837:4180655,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11564,dormitory,740797837,,740797837:4180658,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11565,dormitory,740797837,,740797837:4180522,MALE DORMITORY,male dormitory,18,dorm beds,454,9,0.02
11566,dormitory,740797837,,740797837:4180794,FEMALE DORMITORY,female dormitory,18,dorm beds,454,3,0.01
11567,dormitory,570677782,,570677782:4446299,DORMITORY,dormitory,18,dorm beds,454,21,0.05
11568,dormitory,-106444802,HO'OKIPA MAKAI COTTAGE RENOVATION,-106444802:2104254,LARGE DORMITORY,large dormitory,18,dorm beds,454,1,0.0
11569,dormitory,-106444802,HO'OKIPA MAKAI COTTAGE RENOVATION,-106444802:2104269,MEDIUM DORMITORY,medium dormitory,18,dorm beds,454,1,0.0
11570,dormitory,-106444802,HO'OKIPA MAKAI COTTAGE RENOVATION,-106444802:2104263,SMALL DORMITORY,small dormitory,18,dorm beds,454,1,0.0
11571,dormitory upper,740797837,,740797837:4181271,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11572,dormitory upper,740797837,,740797837:4181002,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11573,dormitory upper,740797837,,740797837:4181274,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11574,dormitory upper,740797837,Cheatham County Jail Expansion and Renovation,740797837:4181002,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11575,dormitory upper,740797837,Cheatham County Jail Expansion and Renovation,740797837:4181271,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11576,dormitory upper,740797837,Cheatham County Jail Expansion and Renovation,740797837:4181274,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11577,dormitory upper,740797837,,740797837:4181271,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11578,dormitory upper,740797837,,740797837:4181274,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11579,dormitory upper,740797837,,740797837:4181002,UPPER DORMITORY,upper dormitory,18,dorm beds,454,9,0.02
11580,double,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3218362,DOUBLE,double,38,sleeping bed,576,141,0.24
11581,double,903426601,,903426601:3559285,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11582,double,903426601,,903426601:3559266,DOUBLE,double,38,sleeping bed,576,141,0.24
11583,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2590151,DOUBLE,double,38,sleeping bed,576,141,0.24
11584,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2590152,DOUBLE,double,38,sleeping bed,576,141,0.24
11585,double,903426601,,903426601:4833790,DOUBLE,double,38,sleeping bed,576,141,0.24
11586,double,903426601,,903426601:4833786,DOUBLE,double,38,sleeping bed,576,141,0.24
11587,double,903426601,,903426601:3559304,DOUBLE,double,38,sleeping bed,576,141,0.24
11588,double,903426601,,903426601:3549021,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11589,double,903426601,,903426601:3559103,DOUBLE,double,38,sleeping bed,576,141,0.24
11590,double,903426601,,903426601:3559112,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11591,double,903426601,,903426601:3559114,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11592,double,903426601,,903426601:3556875,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11593,double,903426601,,903426601:3549026,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11594,double,903426601,,903426601:3559302,DOUBLE,double,38,sleeping bed,576,141,0.24
11595,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9311738,DOUBLE,double,38,sleeping bed,576,141,0.24
11596,double,903426601,,903426601:4833788,DOUBLE,double,38,sleeping bed,576,141,0.24
11597,double,903426601,,903426601:3556877,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11598,double,903426601,,903426601:4833785,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11599,double,903426601,,903426601:3559101,DOUBLE,double,38,sleeping bed,576,141,0.24
11600,double,903426601,,903426601:3559300,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11601,double,903426601,,903426601:3549025,DOUBLE,double,38,sleeping bed,576,141,0.24
11602,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2589881,DOUBLE,double,38,sleeping bed,576,141,0.24
11603,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9311737,DOUBLE,double,38,sleeping bed,576,141,0.24
11604,double,903426601,,903426601:3559111,DOUBLE,double,38,sleeping bed,576,141,0.24
11605,double,903426601,,903426601:3559099,DOUBLE,double,38,sleeping bed,576,141,0.24
11606,double,903426601,,903426601:3559303,DOUBLE,double,38,sleeping bed,576,141,0.24
11607,double,903426601,,903426601:3556847,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11608,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9312014,DOUBLE,double,38,sleeping bed,576,141,0.24
11609,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2589877,DOUBLE,double,38,sleeping bed,576,141,0.24
11610,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9312013,DOUBLE,double,38,sleeping bed,576,141,0.24
11611,double,903426601,,903426601:4934710,DOUBLE,double,38,sleeping bed,576,141,0.24
11612,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9312015,DOUBLE,double,38,sleeping bed,576,141,0.24
11613,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2589880,DOUBLE,double,38,sleeping bed,576,141,0.24
11614,double,903426601,,903426601:3559299,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11615,double,903426601,,903426601:3556849,DOUBLE,double,38,sleeping bed,576,141,0.24
11616,double,903426601,,903426601:3549007,DOUBLE,double,38,sleeping bed,576,141,0.24
11617,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2590150,DOUBLE,double,38,sleeping bed,576,141,0.24
11618,double,903426601,,903426601:3549006,DOUBLE,double,38,sleeping bed,576,141,0.24
11619,double,903426601,,903426601:3548999,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11620,double,903426601,,903426601:3557926,DOUBLE,double,38,sleeping bed,576,141,0.24
11621,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:3268853,DOUBLE,double,38,sleeping bed,576,141,0.24
11622,double,903426601,,903426601:3549019,DOUBLE,double,38,sleeping bed,576,141,0.24
11623,double,903426601,,903426601:3559165,DOUBLE,double,38,sleeping bed,576,141,0.24
11624,double,903426601,,903426601:3559289,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11625,double,903426601,,903426601:3559091,DOUBLE,double,38,sleeping bed,576,141,0.24
11626,double,903426601,,903426601:3559096,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11627,double,903426601,,903426601:3559107,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11628,double,903426601,,903426601:3559093,DOUBLE,double,38,sleeping bed,576,141,0.24
11629,double,903426601,,903426601:3559297,DOUBLE,double,38,sleeping bed,576,141,0.24
11630,double,903426601,,903426601:3549009,DOUBLE,double,38,sleeping bed,576,141,0.24
11631,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9311739,DOUBLE,double,38,sleeping bed,576,141,0.24
11632,double,903426601,,903426601:3557933,DOUBLE,double,38,sleeping bed,576,141,0.24
11633,double,903426601,,903426601:3559298,DOUBLE,double,38,sleeping bed,576,141,0.24
11634,double,903426601,,903426601:3556871,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11635,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9312016,DOUBLE,double,38,sleeping bed,576,141,0.24
11636,double,903426601,,903426601:3559301,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11637,double,903426601,,903426601:3559305,DOUBLE,double,38,sleeping bed,576,141,0.24
11638,double,903426601,,903426601:3549010,DOUBLE,double,38,sleeping bed,576,141,0.24
11639,double,903426601,,903426601:3559104,DOUBLE,double,38,sleeping bed,576,141,0.24
11640,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2589876,DOUBLE,double,38,sleeping bed,576,141,0.24
11641,double,903426601,,903426601:3559292,DOUBLE,double,38,sleeping bed,576,141,0.24
11642,double,903426601,,903426601:3559092,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11643,double,903426601,,903426601:3559293,DOUBLE,double,38,sleeping bed,576,141,0.24
11644,double,903426601,,903426601:3559109,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11645,double,903426601,,903426601:3556872,DOUBLE,double,38,sleeping bed,576,141,0.24
11646,double,903426601,,903426601:3559287,DOUBLE,double,38,sleeping bed,576,141,0.24
11647,double,903426601,,903426601:3559295,DOUBLE,double,38,sleeping bed,576,141,0.24
11648,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2590153,DOUBLE,double,38,sleeping bed,576,141,0.24
11649,double,903426601,,903426601:3559307,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11650,double,903426601,,903426601:4833787,DOUBLE,double,38,sleeping bed,576,141,0.24
11651,double,903426601,,903426601:3559108,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11652,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9312018,DOUBLE,double,38,sleeping bed,576,141,0.24
11653,double,903426601,,903426601:3556845,DOUBLE,double,38,sleeping bed,576,141,0.24
11654,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9311736,DOUBLE,double,38,sleeping bed,576,141,0.24
11655,double,903426601,,903426601:3559269,DOUBLE,double,38,sleeping bed,576,141,0.24
11656,double,903426601,,903426601:3556874,DOUBLE,double,38,sleeping bed,576,141,0.24
11657,double,903426601,,903426601:3556853,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11658,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2589878,DOUBLE,double,38,sleeping bed,576,141,0.24
11659,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2589879,DOUBLE,double,38,sleeping bed,576,141,0.24
11660,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2590148,DOUBLE,double,38,sleeping bed,576,141,0.24
11661,double,903426601,,903426601:3559172,DOUBLE,double,38,sleeping bed,576,141,0.24
11662,double,903426601,,903426601:3549014,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11663,double,903426601,,903426601:3559110,DOUBLE,double,38,sleeping bed,576,141,0.24
11664,double,903426601,,903426601:3549000,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11665,double,903426601,,903426601:3559102,DOUBLE,double,38,sleeping bed,576,141,0.24
11666,double,903426601,,903426601:3559288,DOUBLE,double,38,sleeping bed,576,141,0.24
11667,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9311735,DOUBLE,double,38,sleeping bed,576,141,0.24
11668,double,903426601,,903426601:3549016,DOUBLE,double,38,sleeping bed,576,141,0.24
11669,double,903426601,,903426601:3549005,DOUBLE,double,38,sleeping bed,576,141,0.24
11670,double,903426601,,903426601:3556873,DOUBLE,double,38,sleeping bed,576,141,0.24
11671,double,903426601,,903426601:3559291,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11672,double,903426601,,903426601:3556852,DOUBLE,double,38,sleeping bed,576,141,0.24
11673,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9312017,DOUBLE,double,38,sleeping bed,576,141,0.24
11674,double,903426601,,903426601:3549023,DOUBLE,double,38,sleeping bed,576,141,0.24
11675,double,903426601,,903426601:3559286,DOUBLE,double,38,sleeping bed,576,141,0.24
11676,double,903426601,,903426601:3556843,DOUBLE,double,38,sleeping bed,576,141,0.24
11677,double,903426601,,903426601:3559294,DOUBLE,double,38,sleeping bed,576,141,0.24
11678,double,903426601,,903426601:3556844,DOUBLE,double,38,sleeping bed,576,141,0.24
11679,double,903426601,,903426601:3549011,DOUBLE,double,38,sleeping bed,576,141,0.24
11680,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2590149,DOUBLE,double,38,sleeping bed,576,141,0.24
11681,double,903426601,,903426601:3556839,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11682,double,903426601,,903426601:3556870,DOUBLE,double,38,sleeping bed,576,141,0.24
11683,double,903426601,,903426601:4833789,DOUBLE,double,38,sleeping bed,576,141,0.24
11684,double,903426601,,903426601:3559105,DOUBLE,double,38,sleeping bed,576,141,0.24
11685,double,903426601,,903426601:3559284,DOUBLE,double,38,sleeping bed,576,141,0.24
11686,double,903426601,,903426601:3549020,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11687,double,903426601,,903426601:3559106,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11688,double,900551144,,900551144:3218362,DOUBLE,double,38,sleeping bed,576,141,0.24
11689,double,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:9311734,DOUBLE,double,38,sleeping bed,576,141,0.24
11690,double,903426601,,903426601:3559296,DOUBLE,double,38,sleeping bed,576,141,0.24
11691,double,903426601,,903426601:3559098,DOUBLE,double,38,sleeping bed,576,141,0.24
11692,double,903426601,,903426601:3556873,DOUBLE,double,38,sleeping bed,576,141,0.24
11693,double,903426601,,903426601:3559104,DOUBLE,double,38,sleeping bed,576,141,0.24
11694,double,903426601,,903426601:3559269,DOUBLE,double,38,sleeping bed,576,141,0.24
11695,double,903426601,,903426601:3559288,DOUBLE,double,38,sleeping bed,576,141,0.24
11696,double,903426601,,903426601:3559297,DOUBLE,double,38,sleeping bed,576,141,0.24
11697,double,903426601,,903426601:3559301,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11698,double,903426601,,903426601:3549005,DOUBLE,double,38,sleeping bed,576,141,0.24
11699,double,903426601,,903426601:3549016,DOUBLE,double,38,sleeping bed,576,141,0.24
11700,double,903426601,,903426601:3549020,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11701,double,903426601,,903426601:3556844,DOUBLE,double,38,sleeping bed,576,141,0.24
11702,double,903426601,,903426601:3559304,DOUBLE,double,38,sleeping bed,576,141,0.24
11703,double,903426601,,903426601:3549010,DOUBLE,double,38,sleeping bed,576,141,0.24
11704,double,903426601,,903426601:3556872,DOUBLE,double,38,sleeping bed,576,141,0.24
11705,double,903426601,,903426601:3559109,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11706,double,903426601,,903426601:3559305,DOUBLE,double,38,sleeping bed,576,141,0.24
11707,double,903426601,,903426601:3549006,DOUBLE,double,38,sleeping bed,576,141,0.24
11708,double,903426601,,903426601:3549011,DOUBLE,double,38,sleeping bed,576,141,0.24
11709,double,903426601,,903426601:3549025,DOUBLE,double,38,sleeping bed,576,141,0.24
11710,double,903426601,,903426601:3556852,DOUBLE,double,38,sleeping bed,576,141,0.24
11711,double,903426601,,903426601:3559294,DOUBLE,double,38,sleeping bed,576,141,0.24
11712,double,903426601,,903426601:3549021,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11713,double,903426601,,903426601:3556870,DOUBLE,double,38,sleeping bed,576,141,0.24
11714,double,903426601,,903426601:3559105,DOUBLE,double,38,sleeping bed,576,141,0.24
11715,double,903426601,,903426601:3559106,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11716,double,903426601,,903426601:4833786,DOUBLE,double,38,sleeping bed,576,141,0.24
11717,double,903426601,,903426601:3549007,DOUBLE,double,38,sleeping bed,576,141,0.24
11718,double,903426601,,903426601:3556847,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11719,double,903426601,,903426601:3556849,DOUBLE,double,38,sleeping bed,576,141,0.24
11720,double,903426601,,903426601:3559091,DOUBLE,double,38,sleeping bed,576,141,0.24
11721,double,903426601,,903426601:3559102,DOUBLE,double,38,sleeping bed,576,141,0.24
11722,double,903426601,,903426601:3559111,DOUBLE,double,38,sleeping bed,576,141,0.24
11723,double,903426601,,903426601:3559266,DOUBLE,double,38,sleeping bed,576,141,0.24
11724,double,903426601,,903426601:3559300,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11725,double,903426601,,903426601:4833788,DOUBLE,double,38,sleeping bed,576,141,0.24
11726,double,903426601,,903426601:3556853,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11727,double,903426601,,903426601:3559092,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11728,double,903426601,,903426601:3559108,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11729,double,903426601,,903426601:3559285,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11730,double,903426601,,903426601:3559287,DOUBLE,double,38,sleeping bed,576,141,0.24
11731,double,903426601,,903426601:3559289,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
11732,double,903426601,,903426601:3559307,ADA DOUBLE,ada double,38,sleeping bed,576,56,0.1
