,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,Label2
9339,office,625050301,MGC Law,625050301:4239687,OFFICE,office,a23,office desks desk,Generic office
9340,office,-1996944146,T3 OFFICE - NASHVILLE,-1996944146:9642981,OFFICE,office,a23,office desks desk,Generic office
9341,office,625050301,MGC Law,625050301:3303912,OFFICE,office,a23,office desks desk,Generic office
9342,office,-1220827535,APPLE BOULDER,-1220827535:2675497,OFFICE,office,a23,office desks desk,Generic office
9343,office,-707004497,Wells Fargo Center,-707004497:2979546,OFFICE,office,a23,office desks desk,Generic office
9344,office,-1547892691,MGC Law,-1547892691:3328334,OFFICE,office,a23,office desks desk,Generic office
9345,office,1811016300,DLR Library Justice + Civic - Detention,1811016300:2715648,OFFICE,office,a23,office desks desk,Generic office
9346,office,-1130257448,MGC Law,-1130257448:3491350,OFFICE,office,a23,office desks desk,Generic office
9347,office,-1130257448,MGC Law,-1130257448:3303694,OFFICE,office,a23,office desks desk,Generic office
9348,office,-1130257448,MGC Law,-1130257448:3262797,OFFICE,office,a23,office desks desk,Generic office
9349,office,416905723,WELLS FARGO NORTH PHOENIX RESTACK,416905723:2994355,OFFICE,office,a23,office desks desk,Generic office
9350,office,-970952287,WELLS FARGO NORTH PHOENIX RESTACK,-970952287:3004464,OFFICE,office,a23,office desks desk,Generic office
9351,office,-707004497,Wells Fargo Center,-707004497:2660443,OFFICE,office,a23,office desks desk,Generic office
9352,office,518742515,FINANCE OF AMERICA,518742515:4201027,OFFICE,office,a23,office desks desk,Generic office
9353,office,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:2570395,OFFICE,office,a23,office desks desk,Generic office
9354,office,-1547892691,MGC Law,-1547892691:3860483,OFFICE,office,a23,office desks desk,Generic office
9355,office,518742515,FINANCE OF AMERICA,518742515:4028778,OFFICE,office,a23,office desks desk,Generic office
9357,office,625050301,MGC Law,625050301:3303802,OFFICE,office,a23,office desks desk,Generic office
9358,office,518742515,FINANCE OF AMERICA,518742515:4127975,OFFICE,office,a23,office desks desk,Generic office
9361,office,-707004497,Wells Fargo Center,-707004497:2642589,OFFICE,office,a23,office desks desk,Generic office
9362,office,2102479884,USAA CO3E RENOVATION,2102479884:2522292,OFFICE,office,a23,office desks desk,Generic office
9363,office,-2061083730,DTSS,-2061083730:5048261,OFFICE,office,a23,office desks desk,Generic office
9364,office,311705076,"REPO (Real Estate Portfolio Office, Inc.)",311705076:2493613,OFFICE,office,a23,office desks desk,Generic office
9366,office,416905723,WELLS FARGO NORTH PHOENIX RESTACK,416905723:2994333,OFFICE,office,a23,office desks desk,Generic office
9367,office,-1789132710,NEW OFFICE AND WAREHOUSE BUILDING,-1789132710:3118532,OFFICE,office,a23,office desks desk,Generic office
9368,office,-1655215001,Great Western Bank Terminal Building Branch,-1655215001:3257301,OFFICE,office,a23,office desks desk,Generic office
9369,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2869398,OFFICE,office,a23,office desks desk,Generic office
9370,office,-2061083730,DTSS,-2061083730:2492917,OFFICE,office,a23,office desks desk,Generic office
9371,office,-1547892691,MGC Law,-1547892691:3469914,OFFICE,office,a23,office desks desk,Generic office
9372,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23327701,OFFICE,office,a23,office desks desk,Generic office
9373,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3331253,OFFICE,office,a23,office desks desk,Generic office
9374,office,416905723,WELLS FARGO NORTH PHOENIX RESTACK,416905723:3331122,OFFICE,office,a23,office desks desk,Generic office
9375,office,-1547892691,MGC Law,-1547892691:3262954,OFFICE,office,a23,office desks desk,Generic office
9376,office,-1547892691,MGC Law,-1547892691:3569896,OFFICE,office,a23,office desks desk,Generic office
9377,office,-1547892691,MGC Law,-1547892691:3469976,OFFICE,office,a23,office desks desk,Generic office
9378,office,416905723,WELLS FARGO NORTH PHOENIX RESTACK,416905723:2994343,OFFICE,office,a23,office desks desk,Generic office
9379,office,-1547892691,MGC Law,-1547892691:3303933,OFFICE,office,a23,office desks desk,Generic office
9380,office,-1547892691,MGC Law,-1547892691:3262794,OFFICE,office,a23,office desks desk,Generic office
9381,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2857396,OFFICE,office,a23,office desks desk,Generic office
9382,office,-1547892691,MGC Law,-1547892691:3262788,OFFICE,office,a23,office desks desk,Generic office
9383,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3331255,OFFICE,office,a23,office desks desk,Generic office
9384,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3331257,OFFICE,office,a23,office desks desk,Generic office
9385,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3335352,OFFICE,office,a23,office desks desk,Generic office
9386,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:4156153,OFFICE,office,a23,office desks desk,Generic office
9387,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3987401,OFFICE,office,a23,office desks desk,Generic office
9388,office,2010910116,BLATTNER ENERGY OFFICE EXPANSION,2010910116:4972513,OFFICE,office,a23,office desks desk,Generic office
9389,office,518742515,FINANCE OF AMERICA,518742515:4128003,OFFICE,office,a23,office desks desk,Generic office
9390,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:8614974,OFFICE,office,a23,office desks desk,Generic office
9391,office,-352043833,USAA CO3E RENOVATION,-352043833:1875972,OFFICE,office,a23,office desks desk,Generic office
9393,office,-970952287,WELLS FARGO NORTH PHOENIX RESTACK,-970952287:3004377,OFFICE,office,a23,office desks desk,Generic office
9394,office,157709685,WELLS FARGO TRAINING ROOM UPGRADES,157709685:2993623,OFFICE,office,a23,office desks desk,Generic office
9396,office,-1547892691,MGC Law,-1547892691:3469941,OFFICE,office,a23,office desks desk,Generic office
9397,office,625050301,MGC Law,625050301:3262803,OFFICE,office,a23,office desks desk,Generic office
9398,office,625050301,MGC Law,625050301:4239724,OFFICE,office,a23,office desks desk,Generic office
9399,office,-1760716432,KIEWIT - ITASCA OFFICE,-1760716432:2867023,OFFICE,office,a23,office desks desk,Generic office
9400,office,1811016300,DLR Library Justice + Civic - Detention,1811016300:2724819,OFFICE,office,a23,office desks desk,Generic office
9401,office,625050301,MGC Law,625050301:3303915,OFFICE,office,a23,office desks desk,Generic office
9402,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3335354,OFFICE,office,a23,office desks desk,Generic office
9404,office,194731251,USAA CO3E RENOVATION,194731251:2506472,OFFICE,office,a23,office desks desk,Generic office
9405,office,625050301,MGC Law,625050301:3491212,OFFICE,office,a23,office desks desk,Generic office
9406,office,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1703625,OFFICE,office,a23,office desks desk,Generic office
9407,office,-1332337122,USAA TFLRO - TEMP CLINIC SUITE ALTERATION,-1332337122:1909458,OFFICE,office,a23,office desks desk,Generic office
9408,office,-222432855,USAA COLORADO SPRINGS INTERIORS PROJECT,-222432855:2185951,OFFICE,office,a23,office desks desk,Generic office
9409,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:3335344,OFFICE,office,a23,office desks desk,Generic office
9410,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23327681,OFFICE,office,a23,office desks desk,Generic office
9411,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:2993614,OFFICE,office,a23,office desks desk,Generic office
9412,office,-1547892691,MGC Law,-1547892691:3469938,OFFICE,office,a23,office desks desk,Generic office
9413,office,2035335354,MICROSS,2035335354:2869850,OFFICE,office,a23,office desks desk,Generic office
9414,office,-1495321069,GRAY STREET OFFICE,-1495321069:5435297,OFFICE,office,a23,office desks desk,Generic office
9415,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:4218345,OFFICE,office,a23,office desks desk,Generic office
9416,office,-1547892691,MGC Law,-1547892691:3316200,OFFICE,office,a23,office desks desk,Generic office
9417,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23334396,OFFICE,office,a23,office desks desk,Generic office
9418,office,1669666760,USAA COLORADO SPRINGS INTERIORS PROJECT,1669666760:1703435,OFFICE,office,a23,office desks desk,Generic office
9419,office,-1130257448,MGC Law,-1130257448:3469938,OFFICE,office,a23,office desks desk,Generic office
9420,office,-1130257448,MGC Law,-1130257448:3262770,OFFICE,office,a23,office desks desk,Generic office
9421,office,625050301,MGC Law,625050301:4250862,OFFICE,office,a23,office desks desk,Generic office
9422,office,625050301,MGC Law,625050301:4239700,OFFICE,office,a23,office desks desk,Generic office
9423,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23276588,OFFICE,office,a23,office desks desk,Generic office
9424,office,157709685,WELLS FARGO TRAINING ROOM UPGRADES,157709685:3991525,OFFICE,office,a23,office desks desk,Generic office
9425,office,-246350203,WELLS FARGO NORTH PHOENIX RESTACK,-246350203:3333815,OFFICE,office,a23,office desks desk,Generic office
9426,office,1349337925,RivCo-CAC 10th Floor Renovation,1349337925:3762036,OFFICE,office,a23,office desks desk,Generic office
9427,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:4159428,OFFICE,office,a23,office desks desk,Generic office
9428,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:3395125,OFFICE,office,a23,office desks desk,Generic office
9429,office,416905723,WELLS FARGO NORTH PHOENIX RESTACK,416905723:3333800,OFFICE,office,a23,office desks desk,Generic office
9430,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:4149439,OFFICE,office,a23,office desks desk,Generic office
9431,office,1349337925,RivCo-CAC 10th Floor Renovation,1349337925:3762033,OFFICE,office,a23,office desks desk,Generic office
9432,office,-707004497,Wells Fargo Center,-707004497:2632011,OFFICE,office,a23,office desks desk,Generic office
9433,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2857400,OFFICE,office,a23,office desks desk,Generic office
9434,office,319067294,USAA TFLRO - CLINIC RENOVATION,319067294:2001572,OFFICE 1,office,a23,office desks desk,Generic office
9435,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2886097,OFFICE,office,a23,office desks desk,Generic office
9436,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23318620,OFFICE,office,a23,office desks desk,Generic office
9437,office,-1668011946,"Beardmore Hyundai Dealership Remodel & Addition, Bellevue, NE",-1668011946:3606976,OFFICE,office,a23,office desks desk,Generic office
9438,office,921357226,USAA COLORADO SPRINGS INTERIORS PROJECT,921357226:2570395,OFFICE,office,a23,office desks desk,Generic office
9439,office,-352043833,USAA CO3E RENOVATION,-352043833:2522276,OFFICE-ALAN,office alan,a23,office desks desk,Junk
9440,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2753462,OFFICE,office,a23,office desks desk,Generic office
9441,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2881754,OFFICE,office,a23,office desks desk,Generic office
9443,office,1349337925,RivCo-CAC 10th Floor Renovation,1349337925:3777611,OFFICE,office,a23,office desks desk,Generic office
9444,office,625050301,MGC Law,625050301:3303679,OFFICE,office,a23,office desks desk,Generic office
9447,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23273106,OFFICE,office,a23,office desks desk,Generic office
9448,office,-1130257448,MGC Law,-1130257448:3469923,OFFICE,office,a23,office desks desk,Generic office
9449,office,-1789479582,WELLS FARGO NORTH PHOENIX RESTACK,-1789479582:2993623,OFFICE,office,a23,office desks desk,Generic office
9450,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2869129,OFFICE,office,a23,office desks desk,Generic office
9451,office,-1130257448,MGC Law,-1130257448:3491233,OFFICE,office,a23,office desks desk,Generic office
9452,office,-1789479582,WELLS FARGO NORTH PHOENIX RESTACK,-1789479582:3432241,OFFICE,office,a23,office desks desk,Generic office
9453,office,-707004497,Wells Fargo Center,-707004497:2644196,OFFICE,office,a23,office desks desk,Generic office
9454,office,194731251,USAA CO3E RENOVATION,194731251:1894136,OFFICE,office,a23,office desks desk,Generic office
9455,office,-1930135476,Agility Recovery,-1930135476:4123832,OFFICE,office,a23,office desks desk,Generic office
9458,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23275954,OFFICE,office,a23,office desks desk,Generic office
9459,office,-707004497,Wells Fargo Center,-707004497:2664052,OFFICE,office,a23,office desks desk,Generic office
9460,office,-1600956486,ANADARKO,-1600956486:3850761,OFFICE,office,a23,office desks desk,Generic office
9461,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:3715310,OFFICE,office,a23,office desks desk,Generic office
9463,office,-1130257448,MGC Law,-1130257448:3491236,OFFICE,office,a23,office desks desk,Generic office
9464,office,515742391,Cincinnati Marriott Hotel at River Center,515742391:1758691,OFFICE,office,a23,office desks desk,Generic office
9465,office,-707004497,Wells Fargo Center,-707004497:2642579,OFFICE,office,a23,office desks desk,Generic office
9467,office,416905723,WELLS FARGO NORTH PHOENIX RESTACK,416905723:3333804,OFFICE,office,a23,office desks desk,Generic office
9468,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:2994357,OFFICE,office,a23,office desks desk,Generic office
9469,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23275965,OFFICE,office,a23,office desks desk,Generic office
9470,office,-1130257448,MGC Law,-1130257448:3470108,OFFICE,office,a23,office desks desk,Generic office
9471,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2579149,OFFICE,office,a23,office desks desk,Generic office
9472,office,625050301,MGC Law,625050301:3262791,OFFICE,office,a23,office desks desk,Generic office
9473,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:4159424,OFFICE,office,a23,office desks desk,Generic office
9474,office,49956167,WELLS FARGO NORTH PHOENIX RESTACK,49956167:4156151,OFFICE,office,a23,office desks desk,Generic office
9475,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23331078,OFFICE,office,a23,office desks desk,Generic office
9476,office,-1220827535,APPLE BOULDER,-1220827535:2675500,OFFICE,office,a23,office desks desk,Generic office
9477,office,-2061083730,DTSS,-2061083730:5048263,OFFICE,office,a23,office desks desk,Generic office
9478,office,2010910116,BLATTNER ENERGY OFFICE EXPANSION,2010910116:4289298,OFFICE,office,a23,office desks desk,Generic office
9479,office,2010910116,BLATTNER ENERGY OFFICE EXPANSION,2010910116:4092611,OFFICE,office,a23,office desks desk,Generic office
9480,office,-1130257448,MGC Law,-1130257448:3470096,OFFICE,office,a23,office desks desk,Generic office
9481,office,-1130257448,MGC Law,-1130257448:3469935,OFFICE,office,a23,office desks desk,Generic office
9482,office,1910451546,SEA 140 - EMPIRE,1910451546:4612012,CULINARY OFFICE,culinary office,a23,office desks desk,Junk
9483,office,1275632693,THE PORTLAND BUILDING RECONSTRUCTION PROJECT,1275632693:23318653,OFFICE,office,a23,office desks desk,Generic office
9484,office,194731251,USAA CO3E RENOVATION,194731251:1875972,OFFICE,office,a23,office desks desk,Generic office
9485,office,-707004497,Wells Fargo Center,-707004497:2642605,OFFICE,office,a23,office desks desk,Generic office
9486,office,-707004497,Wells Fargo Center,-707004497:2644194,OFFICE,office,a23,office desks desk,Generic office
9487,office,194731251,USAA CO3E RENOVATION,194731251:2522341,OFFICE,office,a23,office desks desk,Generic office
9488,office,2081869010,USAA CO3E RENOVATION,2081869010:2522323,OFFICE-MARK,office mark,a23,office desks desk,Junk
9489,office,974626977,THIELE GEOTECH INC,974626977:2830752,OFFICE,office,a23,office desks desk,Generic office
9490,office,1492662939,STUDENT SERVICES COMPLEX,1492662939:3456732,OFFICE,office,a23,office desks desk,Generic office
9491,office,-352043833,USAA CO3E RENOVATION,-352043833:2506458,OFFICE-WAYNE,office wayne,a23,office desks desk,Junk
9492,office,-1642606681,LINCOLN HEALTH CENTER,-1642606681:2548806,LEARNERS OFFICE,learners office,a23,office desks desk,Junk
9493,office,1623609429,PINAL COUNTY ATTORNEY'S OFFICE,1623609429:2857377,OFFICE,office,a23,office desks desk,Generic office
9494,office,2035335354,MICROSS,2035335354:4502374,OFFICE,office,a23,office desks desk,Generic office
9495,office,-1060345763,USAA CO3E RENOVATION,-1060345763:2522276,OFFICE,office,a23,office desks desk,Generic office
